,pc,returns,malfs
349,1.0,-0.3946397569444444,22
350,0.75,-0.3913302951388889,22
351,0.84375,-0.4997287326388889,10
352,1.0,-0.3968641493055556,16
353,1.0,-0.17985026041666666,7
354,1.0,-0.2009003350083752,11
355,1.0,-0.31640625,5
356,1.0,-0.3867730034722222,19
357,0.84375,-0.3042534722222222,23
358,0.40625,-0.6303168402777778,16
359,1.0,-0.3555230034722222,19
360,0.75,-0.39501953125,22
361,1.0,-0.23388671875,8
362,1.0,-0.2978515625,17
363,1.0,-0.29052734375,10
364,1.0,-0.177734375,8
365,1.0,-0.2752821180555556,9
366,1.0,-0.2616102430555556,10
367,0.9375,-0.23692491319444445,25
368,0.875,-0.29833984375,16
369,0.78125,-0.4302300347222222,20
370,1.0,-0.24609375,9
371,0.96875,-0.4050021701388889,23
372,1.0,-0.23036024305555555,16
373,1.0,-0.2138129340277778,7
374,1.0,-0.3812391493055556,11
375,0.9375,-0.2445746527777778,24
376,1.0,-0.3167860243055556,13
377,1.0,-0.2814127604166667,12
378,0.875,-0.3230251736111111,11
379,1.0,-0.3079427083333333,11
380,1.0,-0.2636176215277778,14
381,1.0,-0.2821723090277778,17
382,1.0,-0.29248046875,19
383,1.0,-0.18229166666666666,5
384,0.90625,-0.4657660590277778,18
385,1.0,-0.1667209201388889,6
386,0.96875,-0.3335503472222222,18
387,1.0,-0.17903645833333334,8
388,1.0,-0.23817274305555555,7
389,1.0,-0.4224717881944444,13
390,1.0,-0.3311089409722222,15
391,0.40625,-0.6236436631944444,18
392,0.75,-0.4641384548611111,16
393,1.0,-0.2674696180555556,10
394,1.0,-0.14659288194444445,7
395,1.0,-0.15955946180555555,7
396,1.0,-0.30322265625,11
397,1.0,-0.2112087673611111,10
398,1.0,-0.3844943576388889,8
399,1.0,-0.4064127604166667,17
400,1.0,-0.2740885416666667,11
401,1.0,-0.3291015625,18
402,1.0,-0.2878146701388889,18
403,1.0,-0.07966917922948073,3
404,1.0,-0.3605685763888889,12
405,0.9375,-0.3644205729166667,19
406,1.0,-0.27001953125,6
407,1.0,-0.18818048576214405,17
408,1.0,-0.1643634840871022,4
409,1.0,-0.181640625,7
410,1.0,-0.3065321180555556,19
411,1.0,-0.18739149305555555,12
412,1.0,-0.2985568576388889,8
413,1.0,-0.3459201388888889,21
414,0.875,-0.46142578125,25
415,1.0,-0.2513563368055556,11
416,0.78125,-0.3132595486111111,22
417,1.0,-0.3223198784722222,6
418,1.0,-0.2959526909722222,12
419,1.0,-0.271484375,11
420,1.0,-0.1593967013888889,10
421,1.0,-0.22960069444444445,12
422,1.0,-0.2762044270833333,10
423,1.0,-0.3176540798611111,6
424,1.0,-0.1923285590277778,11
425,1.0,-0.2761501736111111,12
426,0.875,-0.4079318576388889,18
427,0.625,-0.4576822916666667,19
428,1.0,-0.3601888020833333,15
429,1.0,-0.3982747395833333,11
430,1.0,-0.21766493055555555,11
431,0.9375,-0.4281141493055556,19
432,1.0,-0.2333984375,11
433,1.0,-0.3134765625,8
434,1.0,-0.16719011725293131,10
435,0.9375,-0.2280815972222222,11
436,1.0,-0.2662760416666667,13
437,0.96875,-0.4205186631944444,18
438,1.0,-0.197393216080402,10
439,1.0,-0.2395290798611111,10
440,1.0,-0.3710394965277778,16
441,1.0,-0.2882486979166667,9
442,1.0,-0.22688802083333334,6
443,1.0,-0.2964952256944444,15
444,0.90625,-0.3421223958333333,17
445,1.0,-0.23209635416666666,8
446,1.0,-0.3232964409722222,11
447,1.0,-0.18115234375,15
448,1.0,-0.2674696180555556,15
449,1.0,-0.3260091145833333,18
450,0.96875,-0.39111328125,18
451,0.96875,-0.3399522569444444,23
452,1.0,-0.1968315972222222,7
453,1.0,-0.3059895833333333,14
454,1.0,-0.2612847222222222,10
455,0.71875,-0.3767903645833333,20
456,1.0,-0.20252821180555555,7
457,1.0,-0.1975368923611111,14
458,1.0,-0.3060438368055556,6
459,1.0,-0.23426649305555555,8
460,1.0,-0.3404405381944444,19
461,1.0,-0.23470052083333334,8
462,1.0,-0.2450629340277778,11
463,1.0,-0.12568048576214405,4
464,1.0,-0.2282986111111111,11
465,1.0,-0.3660481770833333,17
466,0.90625,-0.24157244556113902,22
467,1.0,-0.2806532118055556,15
468,1.0,-0.3148328993055556,10
469,1.0,-0.3472764756944444,13
470,1.0,-0.22770182291666666,11
471,1.0,-0.24446614583333334,9
472,1.0,-0.2483181423611111,14
473,1.0,-0.18739149305555555,5
474,1.0,-0.29296875,8
475,1.0,-0.3764105902777778,21
476,0.46875,-0.5659722222222222,16
477,1.0,-0.2918294270833333,8
478,1.0,-0.1842990451388889,7
479,0.84375,-0.4833984375,23
480,1.0,-0.38720703125,12
481,1.0,-0.2956814236111111,11
482,0.96875,-0.3251953125,18
483,0.71875,-0.3736436631944444,15
484,0.1875,-0.8255208333333334,17
485,1.0,-0.26318359375,17
486,1.0,-0.3318684895833333,10
487,1.0,-0.3666449652777778,13
488,1.0,-0.2179904513888889,9
489,1.0,-0.24874371859296482,10
490,1.0,-0.2819552951388889,11
491,0.9375,-0.2803819444444444,25
492,1.0,-0.3938802083333333,16
493,1.0,-0.3219943576388889,9
494,1.0,-0.2950303819444444,11
495,1.0,-0.3633897569444444,20
496,1.0,-0.23453776041666666,8
497,1.0,-0.20421006944444445,4
498,1.0,-0.3592122395833333,16
499,1.0,-0.2575412326388889,8
500,1.0,-0.3416341145833333,16
501,0.84375,-0.341796875,24
502,0.6875,-0.41357421875,15
503,0.71875,-0.38190954773869346,16
504,0.8125,-0.3104926215277778,11
505,1.0,-0.2687174479166667,11
506,1.0,-0.23502604166666666,1
507,1.0,-0.3448893229166667,10
508,0.90625,-0.2552083333333333,19
509,1.0,-0.16292317708333334,11
510,0.90625,-0.3369140625,19
511,1.0,-0.30712890625,12
512,1.0,-0.2555881076388889,12
513,1.0,-0.18636067708333334,9
514,1.0,-0.24522569444444445,6
515,1.0,-0.23026591289782244,10
516,1.0,-0.21142578125,13
517,0.96875,-0.4014214409722222,13
518,1.0,-0.34912109375,18
519,1.0,-0.4367404513888889,21
520,0.5,-0.5359157986111112,13
521,1.0,-0.3378363715277778,12
522,1.0,-0.3118489583333333,11
523,1.0,-0.16185092127303183,3
524,1.0,-0.28125,12
525,1.0,-0.2964952256944444,15
526,0.625,-0.43404522613065327,15
527,1.0,-0.20670572916666666,5
528,1.0,-0.2370334201388889,12
529,0.96875,-0.3361002604166667,21
530,0.875,-0.3074544270833333,19
531,1.0,-0.23811848958333334,7
532,1.0,-0.2529839409722222,8
533,1.0,-0.3313259548611111,9
534,1.0,-0.18375651041666666,7
535,1.0,-0.23763020833333334,7
536,1.0,-0.20328776041666666,5
537,0.8125,-0.46923828125,18
538,1.0,-0.1286349826388889,6
539,1.0,-0.28173828125,15
540,0.3125,-0.7127821180555556,17
541,0.84375,-0.4034288194444444,18
542,0.96875,-0.3751627604166667,29
543,1.0,-0.20618718592964824,7
544,0.78125,-0.3233506944444444,12
545,1.0,-0.4377170138888889,19
546,1.0,-0.34130859375,8
547,0.875,-0.4188910590277778,28
