,pc,returns,malfs
221,1.0,-0.16441326530612244,2
222,1.0,-0.09056122448979592,2
223,1.0,-0.16989795918367348,8
224,1.0,-0.13048469387755102,3
225,1.0,-0.11849489795918368,0
226,1.0,-0.11454081632653061,2
227,1.0,-0.26198979591836735,9
228,0.75,-0.3719387755102041,7
229,1.0,-0.13163265306122449,3
230,1.0,-0.10956632653061224,2
231,0.625,-0.40816326530612246,10
232,1.0,-0.4316326530612245,15
233,1.0,-0.1860969387755102,2
234,1.0,-0.2855867346938776,2
235,1.0,-0.1618622448979592,4
236,0.875,-0.23137755102040816,8
237,0.9375,-0.24107142857142858,4
238,0.375,-0.6408163265306123,6
239,1.0,-0.12091836734693878,2
240,1.0,-0.10880102040816327,2
241,1.0,-0.1433673469387755,1
242,1.0,-0.12818877551020408,3
243,1.0,-0.12997448979591836,2
244,0.9375,-0.17908163265306123,5
245,1.0,-0.12614795918367347,3
246,1.0,-0.18086734693877551,3
247,1.0,-0.08826530612244898,2
248,0.75,-0.379150390625,5
249,1.0,-0.1211734693877551,2
250,1.0,-0.10497448979591836,2
251,1.0,-0.19668367346938775,4
252,1.0,-0.10076530612244898,1
253,1.0,-0.2602040816326531,2
254,0.4375,-0.5974489795918367,7
255,1.0,-0.13482142857142856,4
256,1.0,-0.13188775510204082,2
257,0.8125,-0.2903061224489796,12
258,1.0,-0.1604591836734694,0
259,1.0,-0.09528061224489796,0
260,0.625,-0.42538265306122447,6
261,1.0,-0.1471938775510204,2
262,1.0,-0.09910714285714285,2
263,1.0,-0.1985969387755102,3
264,1.0,-0.17206632653061224,6
265,1.0,-0.2288265306122449,6
266,1.0,-0.1110969387755102,5
267,1.0,-0.1691326530612245,1
268,1.0,-0.14502551020408164,2
269,1.0,-0.20267857142857143,3
270,1.0,-0.12334183673469387,3
271,1.0,-0.2031887755102041,3
272,1.0,-0.11505102040816327,0
273,1.0,-0.0875244140625,1
274,0.625,-0.42653061224489797,6
275,0.4375,-0.5975765306122449,3
276,1.0,-0.1503826530612245,2
277,1.0,-0.08596938775510204,1
278,1.0,-0.23073979591836735,5
279,1.0,-0.18431122448979592,8
280,0.625,-0.4260204081632653,7
281,1.0,-0.13163265306122449,2
282,0.8125,-0.3098214285714286,9
283,1.0,-0.1031494140625,0
284,1.0,-0.16479591836734694,5
285,1.0,-0.34375,5
286,1.0,-0.0841064453125,0
287,1.0,-0.18176020408163265,4
288,1.0,-0.14808673469387756,3
289,1.0,-0.12193877551020409,2
290,1.0,-0.1004638671875,0
291,1.0,-0.14170918367346938,3
292,0.6875,-0.3663265306122449,8
293,1.0,-0.16428571428571428,0
294,1.0,-0.17308673469387756,2
295,1.0,-0.10931122448979592,3
296,0.9375,-0.20816326530612245,9
297,1.0,-0.15,2
298,1.0,-0.12678571428571428,3
299,1.0,-0.14697265625,3
300,0.4375,-0.5961734693877551,11
301,1.0,-0.1895408163265306,1
302,1.0,-0.11823979591836735,1
303,1.0,-0.15650510204081633,2
304,0.6875,-0.41709183673469385,9
305,1.0,-0.15535714285714286,3
306,1.0,-0.09948979591836735,0
307,1.0,-0.0679931640625,1
308,1.0,-0.17206632653061224,4
309,1.0,-0.12436224489795919,0
310,1.0,-0.21058673469387756,6
311,1.0,-0.2243622448979592,6
312,0.75,-0.36441326530612245,4
313,1.0,-0.1326530612244898,1
314,0.9375,-0.25612244897959185,9
315,0.5,-0.5275510204081633,8
316,1.0,-0.16198979591836735,3
317,1.0,-0.14910714285714285,3
318,1.0,-0.17079081632653062,3
319,1.0,-0.24630102040816326,2
320,1.0,-0.10063775510204082,2
321,1.0,-0.18775510204081633,4
322,1.0,-0.24566326530612245,6
323,1.0,-0.10012755102040816,2
324,1.0,-0.16581632653061223,1
325,1.0,-0.1447704081632653,2
326,1.0,-0.19948979591836735,8
327,1.0,-0.10395408163265306,0
328,1.0,-0.18494897959183673,3
329,0.4375,-0.592984693877551,10
330,1.0,-0.15625,4
331,1.0,-0.07576530612244899,0
332,1.0,-0.18788265306122448,3
333,0.875,-0.2343112244897959,6
334,0.875,-0.26658163265306123,6
335,1.0,-0.225,3
336,1.0,-0.2016581632653061,2
337,0.9375,-0.18584183673469387,5
338,1.0,-0.2710459183673469,9
339,1.0,-0.19158163265306122,3
340,1.0,-0.13545918367346937,0
341,1.0,-0.1455357142857143,1
342,1.0,-0.23660714285714285,1
343,1.0,-0.16619897959183674,3
344,1.0,-0.09005102040816326,1
345,1.0,-0.1474609375,1
346,0.4375,-0.5846938775510204,9
347,1.0,-0.23686224489795918,10
348,1.0,-0.14489795918367346,2
349,1.0,-0.1746173469387755,3
350,1.0,-0.17576530612244898,2
351,1.0,-0.125765306122449,1
352,1.0,-0.17933673469387756,3
353,0.75,-0.3524234693877551,8
354,0.875,-0.3479591836734694,6
355,1.0,-0.12793367346938775,1
356,0.8125,-0.28660714285714284,7
357,1.0,-0.1419642857142857,2
358,1.0,-0.10420918367346939,1
359,0.875,-0.23048469387755102,6
360,1.0,-0.1896683673469388,2
361,1.0,-0.23188775510204082,4
362,0.9375,-0.16849489795918368,4
363,1.0,-0.15943877551020408,2
364,0.9375,-0.2825255102040816,9
365,1.0,-0.1718112244897959,6
366,1.0,-0.14183673469387756,1
367,1.0,-0.09056122448979592,2
368,1.0,-0.0985969387755102,1
369,1.0,-0.21122448979591837,1
370,1.0,-0.14375,1
371,1.0,-0.1343112244897959,4
372,0.625,-0.44375,14
373,1.0,-0.07908163265306123,2
374,1.0,-0.16798469387755102,6
375,1.0,-0.11619897959183674,3
376,1.0,-0.15510204081632653,3
377,1.0,-0.10216836734693878,1
378,1.0,-0.11556122448979592,0
379,1.0,-0.20956632653061225,3
380,1.0,-0.13520408163265307,4
381,1.0,-0.09540816326530613,0
382,1.0,-0.1357142857142857,1
383,0.875,-0.26377551020408163,7
384,1.0,-0.23596938775510204,6
385,1.0,-0.17933673469387756,1
386,1.0,-0.09706632653061224,0
387,1.0,-0.16275510204081634,4
388,1.0,-0.16760204081632654,3
389,1.0,-0.1433673469387755,5
390,1.0,-0.19936224489795917,2
391,1.0,-0.1663265306122449,1
392,1.0,-0.10395408163265306,1
393,0.75,-0.3669642857142857,5
394,1.0,-0.0985969387755102,2
395,1.0,-0.11721938775510204,4
396,1.0,-0.10242346938775511,0
397,1.0,-0.16288265306122449,2
398,0.75,-0.32334183673469385,16
399,1.0,-0.2823979591836735,3
400,1.0,-0.12729591836734694,1
401,1.0,-0.19528061224489796,4
402,1.0,-0.10752551020408163,1
403,1.0,-0.19834183673469388,3
404,1.0,-0.10344387755102041,0
405,1.0,-0.1461734693877551,3
406,1.0,-0.12255859375,4
407,1.0,-0.20191326530612244,3
408,1.0,-0.15369897959183673,1
409,1.0,-0.12321428571428572,1
410,1.0,-0.2030612244897959,2
411,1.0,-0.24375,5
412,1.0,-0.12436224489795919,2
413,1.0,-0.10357142857142858,1
414,1.0,-0.1524234693877551,4
415,1.0,-0.1308673469387755,1
416,1.0,-0.14706632653061225,0
417,1.0,-0.15956632653061226,5
418,1.0,-0.1881377551020408,3
419,0.8125,-0.35739795918367345,8
420,1.0,-0.1046142578125,2
421,1.0,-0.1475765306122449,1
422,0.875,-0.20471938775510204,8
423,1.0,-0.188720703125,2
424,1.0,-0.13673469387755102,3
425,1.0,-0.13099489795918368,3
426,1.0,-0.13622448979591836,2
427,1.0,-0.16033163265306122,7
428,1.0,-0.12793367346938775,2
429,1.0,-0.09846938775510204,3
430,1.0,-0.16454081632653061,1
431,1.0,-0.1097412109375,3
432,1.0,-0.21033163265306123,4
433,0.5625,-0.5664540816326531,6
434,1.0,-0.17079081632653062,6
435,1.0,-0.0975341796875,1
436,1.0,-0.10790816326530613,2
437,1.0,-0.2316326530612245,4
438,1.0,-0.2239990234375,4
439,1.0,-0.16964285714285715,2
440,1.0,-0.1471938775510204,2
441,1.0,-0.29043367346938775,3
442,1.0,-0.11186224489795918,2
443,1.0,-0.12270408163265306,2
444,1.0,-0.08447265625,0
445,1.0,-0.2114795918367347,6
446,1.0,-0.076171875,0
447,1.0,-0.22410714285714287,1
448,1.0,-0.13278061224489796,0
449,1.0,-0.1728515625,3
450,1.0,-0.10880102040816327,1
451,1.0,-0.16364795918367347,3
452,1.0,-0.1350765306122449,4
453,1.0,-0.21058673469387756,5
454,1.0,-0.078369140625,0
455,1.0,-0.11020408163265306,2
456,1.0,-0.15778061224489795,2
457,1.0,-0.1162109375,1
458,1.0,-0.1447704081632653,3
459,1.0,-0.14936224489795918,2
460,1.0,-0.22040816326530613,4
461,1.0,-0.13890306122448978,2
462,1.0,-0.12946428571428573,4
463,1.0,-0.0731201171875,2
464,1.0,-0.12385204081632653,3
465,0.8125,-0.32793367346938773,8
466,1.0,-0.08762755102040816,0
467,0.5625,-0.4755859375,11
468,1.0,-0.19910714285714284,3
469,1.0,-0.20510204081632652,2
470,1.0,-0.15459183673469387,0
471,1.0,-0.1489795918367347,2
472,1.0,-0.11964285714285715,4
473,1.0,-0.1506377551020408,1
474,1.0,-0.15267857142857144,2
475,1.0,-0.09579081632653061,1
476,1.0,-0.23801020408163265,2
477,1.0,-0.19553571428571428,2
478,1.0,-0.0538330078125,0
479,1.0,-0.11096938775510204,4
480,1.0,-0.0921630859375,0
481,1.0,-0.17155612244897958,3
482,1.0,-0.1985969387755102,2
483,1.0,-0.22908163265306122,4
484,1.0,-0.2274234693877551,3
485,1.0,-0.1556122448979592,2
486,1.0,-0.085205078125,0
487,1.0,-0.11377551020408164,0
488,1.0,-0.1618622448979592,3
489,1.0,-0.1655612244897959,4
490,0.6875,-0.42091836734693877,5
491,1.0,-0.14183673469387756,0
492,1.0,-0.18252551020408164,2
493,1.0,-0.2024234693877551,5
494,1.0,-0.12295918367346939,4
495,1.0,-0.10994897959183673,3
496,1.0,-0.19846938775510203,4
497,1.0,-0.13278061224489796,1
498,1.0,-0.133544921875,2
499,1.0,-0.12091836734693878,3
500,1.0,-0.16862244897959183,5
501,1.0,-0.2090561224489796,6
502,1.0,-0.10752551020408163,2
503,1.0,-0.1913265306122449,4
504,1.0,-0.18380102040816326,3
505,0.875,-0.24668367346938774,7
506,1.0,-0.1982142857142857,2
507,1.0,-0.13163265306122449,1
508,1.0,-0.2556122448979592,5
509,1.0,-0.142822265625,1
510,1.0,-0.11823979591836735,3
511,1.0,-0.10637755102040816,3
512,0.8125,-0.31721938775510206,3
513,1.0,-0.16135204081632654,2
514,1.0,-0.11568877551020408,2
515,1.0,-0.21045918367346939,3
516,1.0,-0.16020408163265307,5
517,1.0,-0.19017857142857142,5
518,1.0,-0.15599489795918367,0
519,1.0,-0.09948979591836735,1
520,1.0,-0.13660714285714284,1
521,1.0,-0.11926020408163265,1
522,1.0,-0.24744897959183673,7
523,1.0,-0.0961734693877551,2
524,1.0,-0.18494897959183673,3
525,1.0,-0.0841064453125,2
526,1.0,-0.18073979591836734,6
527,1.0,-0.11658163265306122,5
528,0.8125,-0.32716836734693877,10
529,1.0,-0.15012755102040817,5
530,1.0,-0.13125,2
531,1.0,-0.17270408163265305,0
532,1.0,-0.17755102040816326,5
533,1.0,-0.12385204081632653,2
534,0.9375,-0.2336734693877551,10
535,1.0,-0.0723876953125,0
536,1.0,-0.18239795918367346,4
537,1.0,-0.21568877551020407,4
538,0.6875,-0.39464285714285713,2
539,1.0,-0.13443877551020408,3
540,1.0,-0.0677490234375,2
541,1.0,-0.14043367346938776,3
542,0.875,-0.2159438775510204,7
543,1.0,-0.13303571428571428,3
544,1.0,-0.10573979591836735,2
545,1.0,-0.23813775510204083,3
546,1.0,-0.14081632653061224,1
547,0.6875,-0.382015306122449,3
548,1.0,-0.21301020408163265,1
549,1.0,-0.13839285714285715,3
550,1.0,-0.11594387755102041,4
551,1.0,-0.19795918367346937,3
552,1.0,-0.17423469387755103,2
553,1.0,-0.12665816326530613,3
554,1.0,-0.13801020408163264,3
555,1.0,-0.18864795918367347,0
556,1.0,-0.20280612244897958,3
557,1.0,-0.2738520408163265,5
558,1.0,-0.19974489795918368,5
559,1.0,-0.10892857142857143,2
560,1.0,-0.15535714285714286,0
561,1.0,-0.11849489795918368,2
562,1.0,-0.09579081632653061,1
563,1.0,-0.13864795918367348,1
564,1.0,-0.0798469387755102,0
565,1.0,-0.2843112244897959,6
566,0.5,-0.5344387755102041,9
567,0.375,-0.6526785714285714,13
568,1.0,-0.13010204081632654,3
569,1.0,-0.09323979591836734,0
570,1.0,-0.19017857142857142,3
571,1.0,-0.10140306122448979,3
572,1.0,-0.18839285714285714,2
573,1.0,-0.0921630859375,1
574,1.0,-0.23354591836734695,4
575,1.0,-0.1909438775510204,3
576,0.875,-0.34311224489795916,8
577,1.0,-0.12806122448979593,1
578,1.0,-0.1931122448979592,3
579,1.0,-0.11084183673469387,2
580,1.0,-0.23316326530612244,5
581,1.0,-0.23966836734693878,1
582,1.0,-0.12895408163265307,2
583,1.0,-0.14732142857142858,1
584,1.0,-0.2100765306122449,5
585,1.0,-0.12653061224489795,0
586,0.8125,-0.40114795918367346,4
587,0.9375,-0.34119897959183676,5
588,1.0,-0.100830078125,0
589,0.625,-0.4375,9
590,0.625,-0.5352040816326531,8
591,1.0,-0.10637755102040816,2
592,1.0,-0.29349489795918365,6
593,1.0,-0.23609693877551022,4
594,1.0,-0.1860969387755102,3
595,1.0,-0.18584183673469387,4
596,1.0,-0.10302734375,5
597,0.9375,-0.22410714285714287,8
598,1.0,-0.18737244897959185,2
599,1.0,-0.15714285714285714,0
600,1.0,-0.11122448979591837,2
601,1.0,-0.08775510204081632,1
602,1.0,-0.10880102040816327,3
603,0.75,-0.3302001953125,5
604,1.0,-0.0859375,1
605,1.0,-0.18660714285714286,1
606,1.0,-0.15816326530612246,2
607,0.6875,-0.3693877551020408,7
608,1.0,-0.1385204081632653,3
609,1.0,-0.1292091836734694,1
610,1.0,-0.1548469387755102,1
611,1.0,-0.19158163265306122,2
612,0.6875,-0.3739795918367347,8
613,1.0,-0.10433673469387755,2
614,1.0,-0.13839285714285715,6
615,1.0,-0.17295918367346938,3
616,0.9375,-0.307015306122449,13
617,1.0,-0.13533163265306122,2
618,1.0,-0.15165816326530612,6
619,1.0,-0.13341836734693877,0
620,1.0,-0.1917091836734694,3
621,1.0,-0.13443877551020408,5
622,1.0,-0.13635204081632654,1
623,1.0,-0.20089285714285715,2
624,1.0,-0.082763671875,0
625,1.0,-0.26479591836734695,7
626,0.9375,-0.22410714285714287,16
627,1.0,-0.13673469387755102,3
628,1.0,-0.161376953125,6
629,1.0,-0.2215561224489796,1
630,1.0,-0.2378826530612245,1
631,1.0,-0.14107142857142857,1
632,1.0,-0.17512755102040817,2
633,1.0,-0.0894775390625,3
634,1.0,-0.20051020408163264,3
635,1.0,-0.11543367346938775,0
636,1.0,-0.18979591836734694,4
637,1.0,-0.16823979591836735,1
638,1.0,-0.17283163265306123,5
639,1.0,-0.12002551020408163,0
640,1.0,-0.1747448979591837,2
641,0.6875,-0.425,8
642,1.0,-0.14604591836734693,0
643,0.125,-0.8821428571428571,13
644,1.0,-0.2343112244897959,5
645,1.0,-0.0670166015625,1
646,1.0,-0.13877551020408163,1
647,1.0,-0.12818877551020408,2
648,1.0,-0.08099489795918367,3
649,1.0,-0.1319580078125,0
650,0.3125,-0.7086734693877551,7
651,1.0,-0.12895408163265307,2
652,0.875,-0.30357142857142855,11
653,1.0,-0.0985969387755102,1
654,1.0,-0.11865234375,4
655,1.0,-0.14043367346938776,1
656,0.9375,-0.25063775510204084,6
657,1.0,-0.17219387755102042,4
658,0.0625,-0.9395408163265306,6
659,1.0,-0.12130102040816326,0
660,1.0,-0.22385204081632654,4
661,1.0,-0.079345703125,2
662,0.875,-0.2899234693877551,2
663,1.0,-0.12270408163265306,2
664,1.0,-0.12512755102040815,3
665,1.0,-0.16326530612244897,2
666,1.0,-0.14438775510204083,6
667,0.6875,-0.3564453125,10
668,1.0,-0.19119897959183674,1
669,1.0,-0.07857142857142857,0
670,1.0,-0.14591836734693878,3
671,1.0,-0.24323979591836734,5
672,1.0,-0.15586734693877552,1
673,1.0,-0.10344387755102041,1
674,1.0,-0.13762755102040816,1
675,0.875,-0.38724489795918365,11
676,1.0,-0.2100765306122449,5
677,1.0,-0.13673469387755102,3
678,1.0,-0.10816326530612246,4
679,1.0,-0.24528061224489797,2
680,1.0,-0.0802001953125,0
681,1.0,-0.17959183673469387,2
682,1.0,-0.11339285714285714,0
683,1.0,-0.12346938775510204,1
684,1.0,-0.11279296875,2
685,0.8125,-0.2544642857142857,15
686,1.0,-0.10369897959183673,2
687,0.8125,-0.26632653061224487,4
688,1.0,-0.08839285714285715,3
689,1.0,-0.0849609375,3
690,1.0,-0.30905612244897956,9
691,1.0,-0.2727040816326531,5
692,1.0,-0.13239795918367347,2
693,1.0,-0.073486328125,1
694,1.0,-0.1520408163265306,2
695,1.0,-0.1899234693877551,3
696,1.0,-0.1596938775510204,3
697,1.0,-0.1718112244897959,3
698,1.0,-0.0833740234375,1
699,1.0,-0.09795918367346938,1
700,1.0,-0.1357142857142857,2
701,1.0,-0.15778061224489795,1
702,0.5,-0.5414540816326531,9
703,0.8125,-0.25943877551020406,8
704,0.8125,-0.3215561224489796,6
705,1.0,-0.13673469387755102,2
706,0.75,-0.34119897959183676,4
707,1.0,-0.1747448979591837,8
708,1.0,-0.12295918367346939,1
709,0.9375,-0.21173469387755103,10
710,0.9375,-0.24948979591836734,7
711,1.0,-0.11224489795918367,2
712,1.0,-0.1064453125,2
713,1.0,-0.10791015625,1
714,1.0,-0.17244897959183675,3
715,1.0,-0.4017857142857143,11
716,1.0,-0.1,4
717,0.75,-0.32869897959183675,3
718,1.0,-0.2700255102040816,5
719,1.0,-0.11913265306122449,1
720,1.0,-0.21403061224489797,5
721,1.0,-0.11479591836734694,3
722,0.4375,-0.5919642857142857,12
723,1.0,-0.15255102040816326,4
724,1.0,-0.11619897959183674,1
725,1.0,-0.16403061224489796,2
726,1.0,-0.18928571428571428,5
727,1.0,-0.072021484375,1
728,1.0,-0.26058673469387755,5
729,1.0,-0.09668367346938775,1
730,0.1875,-0.8228316326530613,7
731,0.9375,-0.15739795918367347,9
732,1.0,-0.17525510204081632,3
733,1.0,-0.1377551020408163,2
734,1.0,-0.16313775510204082,6
735,1.0,-0.143310546875,1
736,1.0,-0.10140306122448979,2
737,1.0,-0.2003826530612245,1
738,1.0,-0.21122448979591837,2
739,1.0,-0.12053571428571429,1
740,1.0,-0.14285714285714285,3
741,0.6875,-0.3766581632653061,10
742,1.0,-0.12053571428571429,1
743,1.0,-0.27908163265306124,5
744,0.9375,-0.23533163265306123,13
745,1.0,-0.17002551020408163,2
746,1.0,-0.15471938775510205,4
747,1.0,-0.11428571428571428,2
748,1.0,-0.10676020408163266,1
749,1.0,-0.1471938775510204,4
750,0.75,-0.32040816326530613,7
751,1.0,-0.11301020408163265,1
752,0.9375,-0.2501275510204082,4
753,1.0,-0.10140306122448979,0
754,1.0,-0.19464285714285715,4
755,0.9375,-0.1778061224489796,8
756,1.0,-0.17448979591836736,5
757,0.9375,-0.21836734693877552,6
758,0.625,-0.425765306122449,10
759,1.0,-0.10561224489795919,2
760,1.0,-0.13201530612244897,2
761,1.0,-0.1306122448979592,0
762,1.0,-0.24732142857142858,3
763,1.0,-0.0774234693877551,1
764,0.5625,-0.4816326530612245,8
765,1.0,-0.10229591836734694,0
766,1.0,-0.15931122448979593,2
767,1.0,-0.2209183673469388,8
768,1.0,-0.11900510204081632,6
769,0.5625,-0.5400510204081632,7
770,0.6875,-0.3878826530612245,4
771,0.5,-0.5525510204081633,6
772,1.0,-0.0736083984375,0
773,0.8125,-0.34732142857142856,11
774,1.0,-0.26926020408163265,8
775,1.0,-0.11352040816326531,2
776,0.9375,-0.17920918367346939,12
777,1.0,-0.15191326530612245,5
778,1.0,-0.1322704081632653,2
779,1.0,-0.1413265306122449,1
